,Year,Mon,Week,Open,High,Low,Close,Volume,service,downloading,copyrighted,internet,hashtag,tracking,advertisers,offline,cardholders,spam,chat,uploaded,video,painstakingly,promotional,machinima,placement,web,searches,notifying,feeds,graphs,update,intrade,microblogs,stored,banter,application,infringing,html,lists,http,subscriptions,automatically,sites,streaming,compiling,maps,experiential,digitally,scalpers,illegitimately,satellite,hangout,rumor,posts,trackers,platform,subscriber,websites,airtime,users,edit,petition,backpage,content,information,scams,multiplatform,upload,com,media,document,recorder,href,timeline,caption,copyright,scanning,catalogs,skips,user,deleting,download,click,updating,mail,notices,blogs,posting,messages,pandora,delete,alerts,listings,authentication,search,interactive,kickstarter,videos,virtual,geek,facetime,trailers,texts,autoslash,browse,silicon,keystrokes,lounges,fake,bookmarks,conferencing,customized,streams,site,checking,verifying,dotcom,post,social,via,preloaded,megaupload,pdf,postings,incorporating,graphics,adblock,archive,downloaded,online,autographs,database,youtube,tabs,updated,updates,nyt,tweets,orchestration,shazam,bridgebase,edits,informative,booking,fastweb,telephone,kotaku,consoles,chip,discontinuing,patents,ibooks,laptops,faster,smart,automated,infringed,machine,sensors,developers,antivirus,mapping,tweaked,wearable,delivery,counters,desktop,storage,gps,cloud,holdouts,mainframe,operating,electronics,handsets,inexpensive,simplified,modes,screens,fast,layout,devices,screen,intel,nifty,hardware,android,password,browsing,computing,televisions,wearer,cellular,consumer,maneuvers,videoconferencing,smartphone,connector,server,computers,pricing,java,printing,technologies,interface,oracle,tools,device,printers,phones,target,analytics,speedier,refine,processors,simulation,newer,computer,xerox,eyeglasses,titan,handset,portable,laptop,webos,playbook,motion,appliances,date,Day
88,2014,02,3,76.096,77.148,75.89,76.838,75935706,84,59,74,89,60,51,57,72,62,81,70,60,78,55,57,49,81,75,42,66,60,83,65,2,32,90,40,93,52,86,82,74,50,85,79,75,76,86,90,28,24,14,70,65,44,77,63,67,12,81,21,94,93,27,78,93,86,83,33,81,81,76,92,89,91,37,26,64,89,63,58,91,67,82,52,53,87,79,75,41,58,56,84,77,69,89,77,76,62,88,75,63,35,66,73,9,69,48,67,74,71,71,75,68,30,81,60,43,11,82,81,84,62,6,78,68,92,87,65,82,70,89,53,87,85,68,66,59,35,39,75,37,42,69,60,31,70,85,57,54,74,52,69,49,59,84,64,89,25,76,85,74,80,91,13,48,67,81,82,73,44,80,3,69,87,81,55,87,60,92,75,24,83,84,86,80,64,84,76,83,67,76,41,38,77,82,68,53,59,85,89,76,80,78,89,87,93,81,87,80,80,81,38,89,19,75,74,68,88,81,89,100,62,66,74,81,33,12,85,84,2014-02-15,15
89,2014,02,4,77.0175,77.4875,76.1975,76.4225,72536754,87,60,77,89,59,52,52,70,79,83,68,60,78,52,60,43,85,75,48,69,59,93,68,2,32,92,39,94,71,87,84,74,50,84,79,81,75,89,86,27,17,14,83,65,44,78,64,70,12,82,22,92,91,28,78,93,92,85,34,83,80,77,95,90,90,39,27,69,93,60,59,93,68,82,51,57,87,79,74,41,58,58,83,67,67,90,78,81,36,88,73,65,36,68,75,4,66,53,76,76,72,75,79,69,30,79,60,45,8,84,83,82,72,6,78,71,93,85,68,81,72,90,56,88,84,69,66,59,35,36,81,36,62,72,61,32,68,88,57,57,73,58,67,50,58,86,66,90,19,76,89,74,79,92,13,59,67,81,83,76,43,81,3,71,89,80,59,87,66,86,74,24,83,86,87,78,62,84,77,83,62,78,41,37,80,87,81,66,65,84,86,77,83,78,95,89,93,82,89,80,83,84,40,91,16,85,73,68,83,83,90,100,57,70,75,79,33,11,87,84,2014-02-22,22
90,2014,03,2,75.692,76.128,75.254,75.786,55314639,87,59,73,87,53,53,53,71,43,79,67,57,79,57,59,49,84,75,47,70,62,88,70,2,69,91,39,94,49,87,82,74,52,98,78,69,75,90,86,27,18,22,81,64,41,80,65,68,12,80,23,87,91,24,79,96,89,78,48,82,84,75,94,90,92,35,27,66,89,61,64,95,66,80,52,54,88,76,72,42,58,56,83,67,66,88,81,79,43,90,75,65,36,71,76,6,62,48,73,74,71,71,80,70,28,80,61,45,8,92,84,88,55,5,78,69,84,85,67,80,69,87,60,88,88,67,74,64,40,38,81,36,47,71,52,33,62,86,56,53,72,50,67,46,57,84,62,88,21,75,87,73,80,90,14,58,70,78,81,76,45,81,3,66,86,76,53,84,67,83,76,24,87,84,86,78,66,81,75,82,67,79,35,35,75,80,89,65,58,84,86,75,83,77,94,88,93,82,87,79,75,79,43,90,15,78,70,65,83,78,88,95,61,65,72,78,32,10,87,82,2014-03-08,08
91,2014,03,3,76.13,76.568,75.572,75.972,57764168,84,58,69,86,53,50,54,70,46,80,67,61,78,53,57,45,81,74,50,64,63,85,67,2,69,86,41,92,57,83,82,74,49,84,78,77,68,89,88,24,19,14,81,67,38,78,63,68,12,80,20,86,91,25,78,93,85,78,31,81,83,76,92,87,90,36,28,65,88,61,62,92,66,81,51,56,88,76,73,40,60,56,83,59,68,86,80,79,39,90,75,64,35,71,74,5,66,48,65,68,70,71,78,69,29,79,59,43,8,90,84,86,66,5,77,73,85,83,68,78,67,87,50,87,89,68,86,61,41,38,72,37,50,70,51,34,63,85,58,49,72,55,66,46,56,84,63,88,18,74,89,72,80,90,12,69,67,76,81,74,45,81,3,64,88,76,47,85,64,89,74,23,86,83,84,77,61,82,75,82,64,75,37,28,75,79,94,62,59,83,86,75,82,77,92,85,92,82,85,78,74,74,41,90,21,83,68,68,80,78,88,91,57,61,72,77,32,10,87,79,2014-03-15,15
92,2014,03,4,75.65,76.134,75.25,75.74,60839720,84,58,75,89,55,50,52,70,41,82,67,60,79,48,60,49,84,74,51,69,61,87,65,2,32,93,42,95,64,86,83,74,50,97,80,78,72,88,94,26,20,29,76,63,38,79,64,69,12,82,22,88,91,27,79,95,86,80,37,82,85,77,94,88,92,35,29,66,87,61,60,94,66,81,52,54,89,77,72,44,59,56,82,63,66,86,79,79,42,89,77,63,35,76,78,5,67,51,84,76,71,72,78,69,32,80,58,47,12,92,83,86,62,5,80,74,89,84,70,81,67,88,59,89,88,68,83,58,38,38,77,36,49,70,52,34,64,87,53,49,73,55,64,44,58,84,65,90,25,77,89,73,81,91,11,62,71,77,81,76,44,84,3,67,88,77,50,87,64,87,75,24,86,83,86,77,64,84,74,83,62,77,38,39,73,82,79,64,60,83,86,76,87,77,96,86,94,82,84,78,76,74,41,90,15,83,69,69,79,78,89,93,61,63,72,77,32,10,88,84,2014-03-22,22
93,2014,03,5,77.278,77.59,76.654,77.094,68017838,85,57,62,88,56,49,54,70,52,84,67,57,78,65,60,43,84,72,51,57,62,86,66,2,46,89,39,90,70,83,82,70,47,89,79,76,72,95,84,28,16,14,68,60,39,78,60,68,12,79,22,90,91,24,77,93,84,82,41,79,84,76,92,86,92,34,29,67,86,64,65,91,67,79,51,53,87,75,71,41,62,55,82,62,68,87,76,78,38,89,77,64,34,73,82,4,63,57,74,74,71,73,73,66,29,79,60,39,8,85,83,86,58,5,79,73,82,81,66,80,65,90,60,86,83,65,68,56,37,36,76,38,44,73,46,34,62,86,55,46,70,49,69,43,57,84,63,85,14,75,87,71,78,89,12,57,68,65,80,79,43,83,2,67,85,75,50,89,64,89,77,23,84,81,86,74,64,85,72,81,64,74,33,41,71,79,77,51,59,82,84,76,85,74,95,84,91,80,84,76,75,75,40,90,10,86,65,68,78,77,89,90,54,63,72,75,37,10,85,82,2014-03-29,29
94,2014,04,1,77.19,77.4225,76.6175,76.9575,51188788,85,57,69,87,53,49,51,71,74,81,67,60,81,81,60,40,85,73,50,66,61,82,75,2,69,88,37,91,64,82,84,69,47,84,81,72,74,88,79,25,25,15,66,63,39,79,63,68,12,81,23,90,92,23,79,94,83,76,35,81,85,76,92,87,90,34,31,64,87,58,66,92,65,81,52,53,88,76,67,42,59,55,80,60,69,94,76,75,45,90,74,65,34,74,76,11,66,89,70,70,71,75,79,68,34,78,60,44,9,82,81,90,62,6,79,75,89,82,68,78,65,86,54,86,83,65,66,64,37,35,70,37,42,74,44,36,60,84,55,45,73,52,65,46,58,87,63,83,22,79,84,72,82,89,11,56,66,71,82,77,44,82,2,77,88,74,50,85,69,85,81,24,88,82,86,78,65,87,73,91,60,72,36,29,72,78,89,47,60,81,86,78,82,76,94,85,93,81,86,77,73,74,40,90,25,79,68,73,78,78,87,85,56,61,73,77,40,9,87,80,2014-04-05,05
95,2014,04,2,75.014,75.5,74.37,74.866,62572993,85,60,65,84,52,47,47,73,65,85,70,63,82,50,57,41,80,70,52,67,61,74,70,2,34,85,41,88,47,75,78,68,53,85,81,79,73,85,73,28,21,0,67,63,37,80,63,68,12,81,23,84,91,19,82,91,78,75,30,81,86,71,87,86,85,34,30,61,84,54,80,91,67,83,54,56,86,74,69,41,64,55,83,58,72,88,76,71,47,90,70,64,59,76,78,86,70,72,71,74,72,72,70,69,32,77,63,42,12,87,72,86,61,6,73,68,88,83,73,80,69,93,61,82,86,67,65,61,37,42,80,40,52,79,38,37,60,85,55,50,75,48,63,46,55,89,63,86,21,79,83,75,82,84,12,56,70,83,83,75,46,82,3,57,84,71,47,86,59,84,83,24,86,80,87,76,63,85,76,90,63,67,37,50,71,75,84,43,61,79,83,71,81,79,89,82,86,77,84,80,72,74,43,100,26,75,66,82,80,74,77,85,59,63,72,78,31,10,86,79,2014-04-12,12
96,2014,04,3,74.295,74.735,73.64,74.4125,60726867,85,58,62,86,59,47,63,70,74,83,70,64,79,63,59,46,84,69,56,64,62,84,66,2,47,85,45,88,43,78,78,68,46,84,80,81,69,87,86,26,22,15,67,66,39,80,61,68,12,79,22,86,89,21,81,90,81,75,37,81,85,72,85,84,82,35,30,65,84,54,65,87,64,80,52,52,81,78,69,44,63,54,81,57,72,84,76,72,41,89,78,64,73,73,86,18,68,72,72,72,72,73,66,64,30,77,62,47,8,81,77,77,70,6,76,75,78,82,73,78,69,89,59,83,83,64,63,58,37,35,80,41,49,79,37,35,51,83,51,48,69,49,64,46,54,86,63,86,16,78,81,71,80,85,11,56,67,80,81,80,45,79,4,65,84,74,48,83,59,85,78,24,87,80,85,73,63,87,73,85,60,71,37,28,71,76,77,48,63,79,83,69,82,80,89,83,87,79,82,78,71,74,42,82,17,76,64,84,81,73,78,82,53,61,73,75,36,9,87,80,2014-04-19,19
97,2014,04,4,77.584,78.204,77.13,77.924,96523107,85,58,75,93,60,46,55,73,100,77,71,60,80,43,61,43,86,72,64,61,61,90,71,2,33,85,47,86,65,75,79,69,51,84,81,83,68,86,87,27,19,0,67,64,37,81,65,69,12,81,23,87,90,20,82,90,84,74,36,81,83,75,87,84,82,37,30,66,88,53,64,86,65,80,53,56,83,81,68,46,60,60,82,77,70,83,76,76,44,90,76,63,61,73,79,8,66,66,79,73,71,77,67,72,31,77,60,44,8,84,78,80,52,5,74,75,82,81,73,78,65,90,51,82,84,67,67,59,36,43,72,45,44,75,38,37,59,86,57,50,71,50,69,44,56,85,64,83,39,77,81,70,79,86,13,58,71,78,76,82,45,82,3,63,85,73,51,87,64,89,79,24,85,83,87,73,67,86,72,86,65,69,36,28,72,77,79,55,64,79,80,72,84,75,95,80,84,72,84,76,75,74,40,82,15,80,63,81,85,75,76,84,57,66,74,75,40,9,89,84,2014-04-26,26
98,2014,05,1,84.595,84.93,84.005,84.575,54465495,84,58,70,86,64,49,54,71,68,79,67,57,80,47,60,44,87,71,64,55,61,89,65,2,74,87,47,87,62,80,78,69,50,84,83,75,72,88,76,26,18,29,65,63,40,79,60,69,11,78,22,86,90,21,80,91,85,75,36,80,86,76,89,84,86,37,29,65,86,53,61,89,66,79,51,50,85,75,69,42,63,63,83,58,71,84,74,76,44,89,77,62,50,71,79,7,62,72,64,74,71,72,75,69,29,78,60,40,8,83,80,88,49,5,79,73,88,80,70,77,64,86,52,84,83,66,67,58,35,37,85,43,54,72,34,37,59,84,50,48,72,48,69,42,53,81,63,83,26,74,83,71,76,86,12,55,75,78,76,79,46,82,3,67,83,77,53,88,63,84,80,23,87,84,86,73,65,88,70,85,62,71,37,26,72,78,76,59,64,80,82,70,83,77,96,83,89,76,83,77,73,73,42,86,15,77,65,80,76,73,84,81,61,63,74,72,41,8,88,83,2014-05-03,03
99,2014,05,2,84.574,85.24,83.968,84.608,73319596,84,57,65,83,63,47,51,70,64,79,68,55,80,44,56,44,84,70,62,65,58,89,69,2,41,86,41,87,50,81,80,69,44,81,79,76,72,87,80,23,20,0,65,82,40,81,59,69,12,76,22,84,90,20,79,90,83,75,29,78,85,74,89,81,85,37,29,63,85,52,60,89,61,78,51,50,85,78,67,42,62,57,81,62,63,84,75,76,43,88,78,62,46,73,77,4,69,71,72,75,71,72,69,65,28,77,58,40,7,81,79,85,55,5,77,69,80,79,70,79,66,86,50,81,82,66,64,70,35,43,71,40,45,72,32,36,57,86,51,48,71,41,64,43,53,82,63,84,14,72,83,69,75,87,10,52,66,82,75,76,47,82,2,65,80,73,50,81,58,82,82,23,84,80,85,73,79,88,70,80,60,68,33,31,68,75,71,48,63,80,80,67,82,73,91,81,88,79,81,77,70,72,39,84,28,76,64,100,74,73,83,78,59,64,77,73,38,9,88,79,2014-05-10,10
100,2014,05,3,84.436,85.134,84.094,84.766,52332736,84,58,65,81,61,48,40,71,63,81,68,56,81,49,58,46,84,71,64,63,56,80,61,2,15,84,43,87,64,83,78,69,48,81,81,74,64,90,66,24,19,30,65,72,38,83,61,69,11,76,22,85,87,22,79,90,82,75,54,79,90,74,88,81,86,36,28,63,82,51,63,89,62,78,53,51,85,78,68,42,57,53,81,60,65,85,74,73,38,90,80,62,40,73,79,8,66,72,75,71,72,69,76,66,24,78,61,38,12,80,78,83,57,5,77,65,83,79,70,79,63,86,50,81,82,64,61,56,36,67,75,41,45,70,30,38,56,85,52,46,69,46,64,40,53,81,63,80,13,71,81,70,76,88,11,54,64,80,73,76,46,80,2,65,77,72,54,82,55,82,81,24,84,79,85,73,73,91,69,85,62,69,36,26,68,76,72,54,61,80,79,67,81,73,88,82,86,80,82,75,70,71,41,85,11,83,64,92,83,73,85,73,63,62,76,74,42,8,86,81,2014-05-17,17
101,2014,05,4,86.288,87.0,86.02,86.772,59133872,82,61,59,85,57,47,41,73,46,82,69,100,83,63,57,47,85,71,57,66,58,72,60,2,31,78,46,86,39,78,75,67,42,79,80,75,65,89,72,26,20,32,65,56,44,81,64,70,11,75,24,79,86,20,77,87,77,73,44,83,91,73,83,79,80,34,29,59,79,48,61,85,64,81,54,48,84,75,68,42,56,51,80,59,66,82,71,67,56,92,78,61,40,70,74,11,64,68,83,73,72,66,60,68,25,76,57,36,8,82,75,83,57,5,78,70,68,83,73,79,67,87,50,76,84,63,58,56,35,51,70,40,46,73,28,40,57,82,53,50,70,51,56,42,53,82,64,77,12,70,76,69,77,81,10,52,65,76,72,79,46,78,5,65,77,74,51,81,47,84,81,24,83,74,87,74,73,91,69,85,60,64,41,25,67,73,67,35,63,78,79,66,76,72,84,80,83,76,80,75,68,74,40,79,16,78,62,71,72,73,83,70,66,66,76,75,39,8,85,83,2014-05-24,24
102,2014,05,5,89.56,90.5975,89.145,89.93,100315565,87,61,63,88,53,49,48,73,63,85,68,55,81,56,59,45,89,70,60,53,56,74,64,2,41,84,45,91,47,79,78,68,48,83,80,69,67,92,68,25,18,0,67,57,42,84,61,73,11,77,22,84,89,20,78,88,81,72,33,79,89,73,88,80,85,32,29,61,85,48,61,90,68,82,53,51,84,76,65,45,58,52,82,61,64,85,74,72,44,92,78,63,37,70,75,7,63,89,74,73,72,69,71,64,24,77,59,41,7,83,77,83,58,5,78,67,70,81,71,79,67,87,50,80,87,62,61,56,34,40,68,41,49,76,31,40,51,87,65,48,68,52,59,48,54,80,66,83,13,71,84,79,79,83,9,56,65,78,74,79,47,81,3,68,81,77,57,85,55,83,80,24,83,81,86,75,68,89,71,81,62,69,38,34,70,73,70,70,65,79,80,68,81,73,89,87,84,79,85,79,71,75,40,86,14,74,64,70,74,78,92,74,65,65,76,76,43,8,89,80,2014-05-31,31
103,2014,06,2,91.312,92.062,90.684,91.542,82602419,84,63,54,91,57,50,48,74,69,81,69,54,86,53,58,52,90,69,56,66,63,71,62,2,39,81,53,91,32,77,79,69,47,83,79,85,66,91,71,27,16,32,71,58,40,82,59,75,11,74,22,81,89,19,78,87,79,76,37,78,89,75,85,78,85,29,30,59,82,45,62,87,67,85,55,52,84,76,66,47,60,50,81,63,65,84,74,71,37,92,77,64,37,76,75,9,61,70,68,78,74,67,73,64,28,75,59,41,9,81,72,82,57,5,76,69,84,82,74,78,70,90,51,80,87,62,62,60,35,36,85,43,56,75,31,39,57,85,84,54,69,54,76,41,54,81,65,81,6,71,83,71,76,82,12,56,67,80,73,77,46,79,8,70,77,77,55,82,49,80,86,23,82,80,86,73,70,89,70,81,62,66,37,38,68,72,69,58,64,78,82,68,79,72,88,85,82,77,85,76,69,73,44,82,25,73,62,67,74,77,81,81,63,66,77,76,39,7,88,81,2014-06-07,07
104,2014,06,3,93.56,94.05,92.314,93.076,58629406,86,63,57,90,55,50,52,76,66,82,70,53,84,46,57,42,90,69,56,67,58,60,63,2,37,81,48,90,44,75,77,69,51,83,80,85,65,92,71,24,25,24,69,55,41,83,60,68,12,73,24,84,91,19,79,89,80,68,41,78,90,73,85,77,82,27,29,57,82,44,62,88,65,82,57,52,84,76,66,43,61,48,81,66,61,85,76,71,40,93,73,63,37,72,73,14,59,60,73,75,74,66,71,65,27,74,58,42,6,82,70,81,52,4,73,68,70,82,73,78,69,90,52,81,86,61,62,62,36,48,79,40,50,79,33,40,59,86,56,50,67,46,73,42,55,79,63,81,10,70,79,72,74,81,13,54,65,76,74,76,45,80,59,74,79,77,54,82,49,80,80,23,81,79,86,72,70,86,71,83,62,67,37,35,68,72,86,49,71,80,80,68,80,71,84,85,83,78,82,76,68,73,42,81,19,75,65,63,77,77,83,82,60,65,76,75,40,8,86,80,2014-06-14,14
105,2014,06,4,92.046,92.518,91.368,91.846,47045495,86,63,61,86,52,51,44,75,49,89,68,54,81,60,58,41,89,70,55,70,73,51,63,2,16,80,46,89,51,74,81,68,52,83,79,78,64,92,65,26,20,33,67,54,43,85,64,69,12,73,26,83,89,19,81,89,78,72,40,78,93,71,86,79,87,25,29,56,85,49,61,89,67,83,56,53,84,78,66,44,61,48,83,64,62,83,75,66,43,93,70,63,38,73,73,23,60,56,74,78,74,68,66,63,24,77,58,43,9,84,69,81,50,4,74,69,66,83,74,80,71,90,58,78,85,62,68,65,36,40,76,40,66,82,34,42,58,88,53,45,68,36,59,42,57,81,64,85,13,73,79,77,73,78,14,63,65,80,74,79,47,81,36,71,78,77,52,88,44,80,83,24,81,77,87,74,70,87,75,82,64,65,36,35,66,72,80,59,67,80,81,68,80,71,84,86,83,80,82,77,68,75,43,81,31,74,63,62,74,78,83,79,64,64,77,77,44,8,84,83,2014-06-21,21
106,2014,06,5,90.694,91.422,90.202,90.87,43251436,84,61,56,88,54,49,39,76,44,86,67,53,81,34,55,42,85,68,52,58,76,47,67,2,48,77,48,85,29,73,77,68,49,79,77,83,61,92,59,27,36,0,67,54,43,82,70,64,11,71,26,79,89,18,79,86,74,70,31,77,93,74,77,76,81,24,29,53,82,40,61,86,66,83,54,56,83,76,64,41,59,47,80,67,61,79,72,62,44,90,68,63,37,72,72,24,58,52,68,70,73,63,62,63,23,76,58,42,7,83,69,86,62,5,71,62,75,79,73,77,65,91,53,75,86,62,64,67,34,41,68,39,66,80,32,44,60,88,52,46,69,49,56,41,56,79,63,78,12,69,77,73,72,75,13,58,66,78,72,78,47,79,21,66,76,76,51,76,41,73,80,24,80,75,85,73,71,88,74,82,63,62,35,31,67,70,65,42,67,78,80,65,72,70,77,80,79,75,80,74,65,75,44,80,14,70,59,59,81,74,81,74,61,67,79,78,39,8,80,86,2014-06-28,28
107,2014,07,1,93.6833333333,94.0766666667,93.14,93.6766666667,29860101,88,63,65,86,54,54,45,78,54,83,69,55,84,46,59,44,94,69,56,66,81,48,67,2,37,81,50,90,59,74,78,69,47,85,80,78,65,95,60,25,25,0,70,54,43,84,65,68,11,76,25,82,90,20,82,89,77,78,37,79,93,71,83,79,84,25,30,54,82,46,63,89,67,84,53,57,85,78,67,43,62,47,84,68,63,83,77,64,100,93,67,66,38,77,75,12,60,58,70,79,75,67,69,69,23,78,60,41,10,86,69,88,59,5,70,66,64,79,76,79,69,92,60,78,86,63,69,71,35,43,70,38,52,83,33,46,56,92,54,53,71,51,60,42,59,81,64,82,13,72,84,72,74,79,15,62,66,78,74,82,47,80,14,70,78,79,56,91,44,74,84,24,82,77,87,74,72,88,74,83,65,65,34,46,69,73,82,47,69,81,83,68,81,71,86,88,81,77,82,77,69,78,44,82,16,83,64,61,79,76,81,83,63,69,80,79,36,9,83,85,2014-07-05,05
108,2014,07,2,94.994,96.036,94.232,95.394,46365967,87,63,61,87,54,55,43,81,52,80,70,55,84,45,57,44,93,68,54,71,81,45,68,2,36,80,49,88,53,72,79,70,50,87,80,74,64,96,68,26,22,0,70,55,40,84,65,67,12,76,27,83,90,19,84,90,76,75,45,79,95,70,82,79,84,25,29,55,81,51,65,89,67,84,52,52,83,78,67,44,59,48,85,74,61,85,76,63,64,92,67,67,37,74,76,36,63,58,59,78,74,65,63,70,25,79,62,42,7,85,69,85,58,5,71,72,74,79,73,77,70,90,47,79,87,63,69,66,38,43,68,38,71,89,29,47,56,88,55,52,70,48,60,41,62,84,65,80,13,72,82,72,74,79,14,59,67,73,76,81,49,81,11,66,77,79,49,85,46,76,86,24,81,78,89,75,69,86,74,84,67,66,34,38,68,72,77,44,67,82,83,68,81,74,86,87,81,79,80,78,70,79,45,83,25,83,63,58,86,76,82,90,62,71,77,82,40,10,82,85,2014-07-12,12
109,2014,07,3,95.656,96.172,94.202,94.814,49858916,88,65,67,90,56,57,54,82,47,89,73,59,83,34,60,46,93,70,53,75,82,48,65,3,24,84,50,89,45,74,83,68,57,89,81,75,68,100,72,26,27,22,72,55,42,85,69,68,11,77,27,86,93,21,86,91,78,83,38,83,98,72,84,84,87,26,30,58,77,52,67,91,67,85,56,55,85,83,68,46,63,49,86,74,62,87,77,64,64,95,66,72,38,83,77,20,57,55,71,82,76,68,70,75,26,81,61,45,8,87,69,86,51,5,71,76,71,81,76,81,75,90,72,79,90,64,67,64,38,38,69,63,69,91,31,49,59,92,56,48,72,47,58,44,66,87,66,86,13,76,82,72,79,80,14,58,68,77,76,84,50,81,31,75,81,81,57,91,50,77,88,26,84,77,91,75,72,88,77,87,67,66,37,34,70,74,81,38,71,83,84,68,82,76,87,88,83,80,84,79,69,82,47,81,12,86,64,59,83,76,84,92,63,71,80,83,36,10,84,88,2014-07-19,19
110,2014,07,4,95.796,96.586,95.214,96.11,55278255,87,69,66,89,56,53,46,82,64,85,73,59,88,87,62,47,90,69,48,73,81,44,63,2,42,79,56,87,46,71,81,67,53,83,83,74,62,97,66,26,19,33,72,56,42,82,65,69,13,79,28,86,90,18,87,87,74,79,30,80,97,79,81,80,78,26,31,56,79,54,65,88,67,88,56,51,84,84,68,43,71,49,85,74,65,85,77,64,55,98,66,70,39,86,79,18,50,54,76,85,76,70,67,79,25,79,61,43,8,87,70,83,57,5,71,69,71,81,75,81,75,91,67,74,88,66,65,65,37,38,74,45,58,94,26,49,58,90,55,48,72,63,57,45,68,84,66,85,9,75,82,74,78,78,11,57,68,81,76,86,51,80,60,63,79,77,54,88,45,76,82,25,84,77,90,77,71,86,77,86,69,61,39,36,71,72,89,53,74,81,81,69,81,72,87,86,80,75,81,77,71,83,48,81,19,89,69,58,90,75,80,93,62,70,78,83,35,11,85,89,2014-07-26,26
111,2014,08,1,94.9,96.62,94.81,96.13,48511286,88,66,69,91,55,58,42,81,61,85,71,57,86,56,61,45,91,68,46,61,85,49,65,3,25,79,55,92,48,74,83,71,52,87,82,70,66,97,67,26,19,0,72,59,37,85,71,69,13,79,26,84,92,18,84,90,78,76,27,82,96,71,83,82,79,26,30,61,84,54,65,90,69,89,53,54,81,82,69,44,67,49,86,70,66,86,77,65,51,95,68,68,39,78,76,10,54,55,80,81,76,65,70,77,26,77,63,39,8,87,71,82,54,5,74,67,65,83,76,78,74,89,61,80,89,65,67,65,36,37,65,46,44,91,26,51,52,91,53,48,74,49,61,43,68,82,68,87,8,75,82,75,77,78,12,55,70,80,77,86,51,82,19,70,80,78,60,89,47,78,84,24,85,79,89,78,73,87,78,90,64,64,37,49,71,73,80,43,74,82,82,71,81,72,88,87,83,80,82,80,74,79,48,81,25,84,71,58,83,76,83,96,63,71,76,87,36,11,88,88,2014-08-02,02
112,2014,08,2,95.134,95.702,94.324,94.978,44605104,86,67,73,88,55,54,47,82,56,81,69,55,87,57,61,46,89,66,47,74,84,54,65,2,62,78,62,88,28,69,81,70,50,88,80,72,64,93,71,25,17,16,71,53,38,81,58,67,12,76,26,83,91,19,86,88,78,73,48,79,93,73,81,83,81,26,31,57,81,52,57,88,68,87,53,52,77,81,65,44,64,50,85,65,65,82,79,64,44,94,68,67,37,76,74,10,53,55,71,83,78,68,64,71,28,76,61,43,8,86,71,73,61,5,73,71,74,80,77,79,74,87,62,75,87,64,65,67,39,41,77,43,52,85,25,50,37,86,58,49,74,50,56,41,70,80,65,87,16,97,80,69,76,78,11,54,67,80,77,83,49,79,12,61,78,76,54,86,49,74,79,23,85,79,89,78,67,87,76,84,65,63,37,47,67,71,86,79,71,79,80,72,78,70,89,81,80,73,82,79,73,81,47,75,23,76,68,55,80,77,79,93,65,67,74,89,35,10,86,88,2014-08-09,09
113,2014,08,3,96.538,97.192,96.03,96.936,35872706,87,66,70,90,54,55,50,82,57,82,69,58,95,64,59,45,93,69,48,74,79,59,66,2,46,81,76,91,56,73,81,71,54,87,80,77,62,93,70,25,16,24,70,53,39,79,61,66,13,77,25,83,91,18,86,87,80,79,39,84,93,74,86,84,79,27,30,60,85,58,64,91,72,87,53,52,80,85,66,45,63,53,87,65,68,86,80,70,42,95,69,68,39,72,85,11,50,56,75,79,77,70,75,74,28,78,62,42,9,85,74,75,63,5,79,69,72,83,80,77,74,88,56,79,89,63,65,70,39,34,77,53,57,84,24,46,47,88,67,52,71,48,55,45,70,80,68,86,9,79,83,72,79,83,13,59,68,76,80,83,49,82,11,73,83,78,57,88,54,81,81,23,85,83,90,81,72,89,76,86,68,70,41,39,71,73,73,59,72,82,83,74,81,72,93,88,84,77,84,80,78,79,47,78,21,77,71,61,77,80,85,98,61,70,76,92,39,10,85,87,2014-08-16,16
114,2014,08,4,99.84,100.71,99.51,100.432,49466581,88,63,75,91,54,55,49,83,55,78,68,56,88,70,57,42,90,70,49,68,72,69,65,2,35,80,85,88,50,75,79,68,52,87,78,85,62,92,67,26,16,16,72,54,39,78,65,65,12,74,26,84,94,18,84,87,82,74,42,85,92,76,87,84,80,28,29,60,84,50,55,89,66,86,52,52,80,81,64,44,60,53,83,64,67,83,79,71,46,93,70,68,37,70,74,7,44,58,66,71,74,68,67,70,28,77,60,39,9,83,77,80,63,5,81,71,65,82,80,77,73,88,54,77,89,62,66,66,37,35,75,46,47,88,31,45,57,89,66,49,70,45,58,43,71,79,69,86,12,75,79,70,77,83,14,64,68,80,80,84,47,83,10,70,83,77,56,80,63,81,78,23,83,82,90,81,67,89,74,86,67,70,41,42,70,74,79,47,73,80,82,76,78,70,92,83,83,75,85,80,76,77,43,80,16,84,71,64,75,81,86,87,58,71,76,92,41,10,88,89,2014-08-23,23
